,rating,review,app,source,sentiment,normalized_review,theme
826,1,i am not sure that the city of raleigh knows about seeclickfix because they do not seem address reported issues. save you time and skip seeclickfix.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.7193825244903564}, {'label': 'surprise', 'score': 0.18097010254859924}]",sure raleigh know seeclickfix address issue save time skip seeclickfix,5_location_map_category_gps
829,1,clark county nevada is 100% useless in responding to seeclickfix reports. i watch multiple reports being created for the same incident over months and nothing gets done. thanks clark county.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.8026149272918701}, {'label': 'surprise', 'score': 0.08870883285999298}]",clark county nevada useless respond seeclickfix watch multiple create incident month thank clark county,-1_edit_post_website_new
830,1,the municipality that you report to can block your comments if they dont like what you have to say,SeeClickFix,Apple,"[{'label': 'anger', 'score': 0.5591354370117188}, {'label': 'neutral', 'score': 0.29694274067878723}]",municipality block comment like,7_trash_dump_notify_mayor
831,1,this app is a waste and just another knee jerk way the mayor of paterson is trying to suppress the public . the site is not user friendly and isn’t monitored in real time .,SeeClickFix,Apple,"[{'label': 'disgust', 'score': 0.34757721424102783}, {'label': 'sadness', 'score': 0.30985933542251587}]",waste knee jerk way mayor paterson try suppress public site user friendly monitor real time,7_trash_dump_notify_mayor
832,1,why when you state to close a tickets it doesn’t close and keeps popping up,SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.8555610179901123}, {'label': 'neutral', 'score': 0.058898504823446274}]",state close ticket close pop,0_car_enforcement_case_street
833,1,there’s a bug in your app. no way to apply your answers to questions later in the form. can’t submit a request.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.8276095986366272}, {'label': 'neutral', 'score': 0.11631059646606445}]",bug way apply answer question later form submit request,11_submit issue_question_answer_form
836,1,"well we have been without power for nearly 3 hours, but according to the city of danville outage map there are no issues for our area!!",SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.38675615191459656}, {'label': 'sadness', 'score': 0.2764397859573364}]",power nearly hour accord danville outage map issue area,-1_edit_post_website_new
838,1,to submit a report it ask too many questions.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.2924676537513733}, {'label': 'neutral', 'score': 0.2575564980506897}]",submit ask question,11_submit issue_question_answer_form
839,1,your crappy app crashes every time i try to upload a photo to an existing report.,SeeClickFix,Apple,"[{'label': 'anger', 'score': 0.4701695442199707}, {'label': 'sadness', 'score': 0.3464038074016571}]",crappy crash time try upload photo exist,8_upload_photo_picture_camera
842,1,i like the sight but i put the address of the property and it doesn’t display the right address,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.9110240936279297}, {'label': 'surprise', 'score': 0.04286840185523033}]",like sight address property display right address,5_location_map_category_gps
843,1,"the town of chelmsford “uses” the app, but nothing actually gets fixed. they are great at replying that they looked at things though.",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.610098659992218}, {'label': 'sadness', 'score': 0.2180202305316925}]",chelmsford use actually fix great reply look thing,-1_edit_post_website_new
845,2,nothing happened after continued reports,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.740663468837738}, {'label': 'sadness', 'score': 0.13009972870349884}]",happen continue,3_close_waste time_waste_complete
846,1,no way to delete or edit an entry. please add the option to delete my own entry.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.781186580657959}, {'label': 'sadness', 'score': 0.1379949003458023}]",way delete edit entry add option delete entry,-1_edit_post_website_new
847,2,the town in massachusetts i live in ignored issues. so this app is useless like them.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.8979243040084839}, {'label': 'neutral', 'score': 0.05224468186497688}]",massachusetts live ignore issue useless like,-1_edit_post_website_new
848,1,"i do not know if the app works or not, i do know that the city pays no attention to it or simply does not care, because they do not enforce the ordinance",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.3100687861442566}, {'label': 'sadness', 'score': 0.291485071182251}]",know work know pay attention simply care enforce ordinance,-1_edit_post_website_new
850,1,filter closed/acknowledged cases and more than half the map will reflect neglected,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.5537173748016357}, {'label': 'neutral', 'score': 0.3247647285461426}]",filter close acknowledge case half map reflect neglect,3_close_waste time_waste_complete
851,1,"i really liked this app, but the latest update makes it much harder to use. i'll be looking for other solutions.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.8536206483840942}, {'label': 'joy', 'score': 0.12166813760995865}]",like late update hard use look solution,12_ui_box_text_screen
854,1,images won’t load during reporting,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.8319911956787109}, {'label': 'sadness', 'score': 0.08620002865791321}]",image load,8_upload_photo_picture_camera
855,1,after 6 attempts to create an account i finally deleted the app,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.7423968315124512}, {'label': 'anger', 'score': 0.0994759202003479}]",attempt create account finally delete,4_password_register_reset_login
856,1,"this app in theory could be good, however it is not. it no longer populates issues in areas, even after i have submitted one. the ui is poor. the design and layout is poor. there is no way to communicate with the person that closed or did something to the ticket.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.8747602701187134}, {'label': 'neutral', 'score': 0.06902547180652618}]",theory good long populate issue area submit ui poor design layout poor way communicate person close ticket,12_ui_box_text_screen
