,rating,review,app,source,sentiment
662,1,"app for neighbors to whine about stuff they could just be humans and deal with on their own. this app almost got my camper van stolen. while the idea for this app is interesting the application is horrific. some residents use the app to report serious issues but at least 50% of all posts are whining about neighbors who park poorly or about a bottle on the sidewalk they want some one else to come and throw away for them or pictures of people's homes under and overpass listed as ""debris"". this app needs the ability for neighbors to come together to improve our own neighborhoods. or it needs to partner directly with ways to get involved in making our community better. please don't install this destructive, hate-first app. i parked my camper van on my street a few doors down from my hose late on sunday. i could not get the van to its permanent place until the following weekend. i was careful to ensure it was parked well and parked legally. it was reported as abandoned and two hrs after being reported i caught two people try to break in. they told me it was reported on an abandoned car site to justify their actions. their must be a better way to do this than anonymous snitching! don't install this app. just be a good person.",SeeClickFix,Google,"[{'label': 'fear', 'score': 0.7478694915771484}, {'label': 'anger', 'score': 0.142636239528656}]"
663,1,"nice idea, poorly implemented. keep trying to the response: use the app. test the app. try the app. hard to navigate hard to close open tickets cant find things small text boxes for data entry its just sucks and a great idea all at the same time seems designed by someone that has never used the app.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.9200340509414673}, {'label': 'anger', 'score': 0.028082165867090225}]"
664,1,very hard to use.. and you can't seem to put the correct address in.. cant see other issue around youre area,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.6175163984298706}, {'label': 'surprise', 'score': 0.31420546770095825}]"
665,4,very updated. a little hard to use. gets fast information.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.5810020565986633}, {'label': 'neutral', 'score': 0.1969851404428482}]"
666,5,"anytime a problem or situation comes up in the neighborhood, posting here gets acknowledged and solved 9 times out of 10",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.5751073360443115}, {'label': 'joy', 'score': 0.17015774548053741}]"
667,4,"i really want to give 5 stars, but it won't let go of an old picture from a post 1 month ago! please do an update to fix this issue!! i'm reporting grafitti on a daycare building and wont let go of a picture of a fallen tree!",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8579786419868469}, {'label': 'surprise', 'score': 0.09269476681947708}]"
668,3,useful app but would be way more useful if one could search requests on a map like the desktop app permits.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.451556921005249}, {'label': 'joy', 'score': 0.4409027397632599}]"
669,1,terrible app. can't edit or remove a comment.,SeeClickFix,Google,"[{'label': 'fear', 'score': 0.8843458890914917}, {'label': 'sadness', 'score': 0.0695301741361618}]"
670,1,"the app is not good enough , it keeps rerouting me out of the app and into the web browser and has me repeating login info , work beat on desktop computer for me , also i do have an android maybe it works better on apple ?",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8070951700210571}, {'label': 'surprise', 'score': 0.09269466251134872}]"
671,5,"great app for getting the county to fix issues. couple tips. 1. create a special email so you don't get retaliation from the gov't or the citizen you are reporting. you also can choose to post as ""anonymous"" but if you forget, your email is revealed. 2. get the date time stamp camera mobile app. it can put a date time location compass and map right on the photos, saving a lot of time.",SeeClickFix,Google,"[{'label': 'anger', 'score': 0.6471279263496399}, {'label': 'neutral', 'score': 0.27359622716903687}]"
672,5,good,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6325145363807678}, {'label': 'joy', 'score': 0.18647092580795288}]"
673,3,"great app for huntsville al area. now if we can just get surrounding cities to be active users. . . btw, i use a samsung galaxy s3. update 06-15-17: i'm on an s4 now, and the app doesn't notify me when there's an update to an issue. :( update 09-30-20: i just tried to reopen and comment an issue that was just closed, and i can't do either from the app. now on a oneplus 5, android 9. what can i do?",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.6674703359603882}, {'label': 'surprise', 'score': 0.17308375239372253}]"
674,5,so far so good,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.7320999503135681}, {'label': 'neutral', 'score': 0.19354647397994995}]"
675,4,good thank you,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.48662057518959045}, {'label': 'neutral', 'score': 0.38432690501213074}]"
676,1,"see click fix, more like see snitch fix. people rants on here like they do on facebook, and they're always complaining about the stupidest little things. i had left one of my grocery bags on my porch so i could take the rest of my bag upstairs and someone took a picture of it and posted it stating that i was dumping trash. i already know who it was so i walked up to that person immediately and checked her.",SeeClickFix,Google,"[{'label': 'anger', 'score': 0.8690893650054932}, {'label': 'neutral', 'score': 0.047024473547935486}]"
677,5,practically everything you need in one place. one problem still when you log into online billing for electricity still says you need to download flash player.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8159978985786438}, {'label': 'surprise', 'score': 0.08935636281967163}]"
678,1,"problems with app- can't edit when you make a mistake. can't add a photo after an issue has been started. not enough topics related to the issues needed to start a new issue. please fix these issues, thank you .",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8080608248710632}, {'label': 'neutral', 'score': 0.12584255635738373}]"
679,1,garbage,SeeClickFix,Google,"[{'label': 'disgust', 'score': 0.8747152090072632}, {'label': 'neutral', 'score': 0.05515959858894348}]"
680,5,easy to use,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.76604825258255}, {'label': 'joy', 'score': 0.15946725010871887}]"
681,5,they actually have been responding!!,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.9176928997039795}, {'label': 'anger', 'score': 0.02749992161989212}]"
682,1,"android version of this app simply doesn't work. i haven't yet managed to file a report - it's always a ""failed network connection,"" a perpetually spinning circle when i try to upload a photo, or a plain old crash. i use the web version often with no trouble at all, but the mobile app is so far a real stinker. i uninstalled it due to its unreliability and to the developers' failure to fix this ridiculous flaw: users can't follow up (comment) on a complaint anonymously or as a guest.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.5758379697799683}, {'label': 'anger', 'score': 0.1466335952281952}]"
683,5,it's a great way to get a hold of the city. they answer your questions quickly and keep you informed on the issue at hand.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.5514712929725647}, {'label': 'neutral', 'score': 0.3532950282096863}]"
684,1,always problems with uploading pictures and location settings,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.6962234973907471}, {'label': 'neutral', 'score': 0.1519356667995453}]"
685,5,great to have. now if the city would only get on the dead beats,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.7794579267501831}, {'label': 'surprise', 'score': 0.09455640614032745}]"
686,5,always good,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.7878866791725159}, {'label': 'neutral', 'score': 0.17712068557739258}]"
687,5,i think it's great that the cities are enlisting help from the residents to keep their cities nicer to be in. whoever thought this up .. great idea! thank you.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9708383083343506}, {'label': 'surprise', 'score': 0.018673712387681007}]"
688,5,great way to have contact with dpw . fast results,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9145795702934265}, {'label': 'neutral', 'score': 0.043501321226358414}]"
689,4,the app appears to be user-friendly...,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.472274512052536}, {'label': 'joy', 'score': 0.44666051864624023}]"
690,5,"good, timely responses. good to see tasks assigned to the right people in the city.",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9679958820343018}, {'label': 'neutral', 'score': 0.014267588034272194}]"
691,3,i didn't really know how to use this app. that it could be beneficial for me,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.8135355114936829}, {'label': 'surprise', 'score': 0.14986786246299744}]"
692,5,super useful!,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.6647534370422363}, {'label': 'surprise', 'score': 0.25873708724975586}]"
693,5,easy to use,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.76604825258255}, {'label': 'joy', 'score': 0.15946725010871887}]"
694,5,"everytime i need to report an issue to my town, whether it is a pothole or a broken trash bin, i use the app and the town responds quickly and efficiently.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6195563077926636}, {'label': 'anger', 'score': 0.13832584023475647}]"
695,5,"great way to get things taken care of around town without having to go through red tape and ""channels""",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.859356164932251}, {'label': 'joy', 'score': 0.07227352261543274}]"
696,4,great app,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.7737656831741333}, {'label': 'neutral', 'score': 0.16343364119529724}]"
697,5,great and thank you,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9423983097076416}, {'label': 'surprise', 'score': 0.03353268280625343}]"
698,5,worked well,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7728089094161987}, {'label': 'joy', 'score': 0.12361466884613037}]"
699,1,pure evil. this is the beginning of a communist state. they want you to be a good citizen and report your neighbors and friends to the authorities. america should reject this.,SeeClickFix,Google,"[{'label': 'anger', 'score': 0.5956555604934692}, {'label': 'disgust', 'score': 0.2562282681465149}]"
700,1,hitler could only dream of having an app like this.,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.6655862927436829}, {'label': 'neutral', 'score': 0.26940542459487915}]"
701,1,"do not install or use this app! it is not your job to ""snitch"" on your neighbors. we are still a free country, a free society, and a free people! this is a blatantly marxist app, and it is wrong. even in an ""emergency"" we still have constitutional rights, rights that cannot, must not, be infringed due to a panicked populace and a power-hungry government. reject this app, and shun the developer!",SeeClickFix,Google,"[{'label': 'fear', 'score': 0.6630058884620667}, {'label': 'anger', 'score': 0.3154386878013611}]"
702,5,great app,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.7737656831741333}, {'label': 'neutral', 'score': 0.16343364119529724}]"
703,5,works great! super informative. excellent way for cities to connect with citizens,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.951406717300415}, {'label': 'neutral', 'score': 0.022060414776206017}]"
704,5,good,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6325145363807678}, {'label': 'joy', 'score': 0.18647092580795288}]"
705,5,"after submitting an issue with th green belt lights being out through this app, i quickly saw the issue being resolved.",SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.7602320909500122}, {'label': 'neutral', 'score': 0.16124774515628815}]"
